"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Supporting Intelligence in 5G/6G Core Networks: NWDAF Implementation and Initial Analysis","A. Chouman; D. M. Manias; A. Shami","ECE Department, Western University, London, ON, Canada; ECE Department, Western University, London, ON, Canada; ECE Department, Western University, London, ON, Canada",2022 International Wireless Communications and Mobile Computing (IWCMC),"19 Jul 2022","2022","","","324","329","Wireless networks, in the fifth-generation and beyond, must support diverse network applications which will support the numerous and demanding connections of today's and tomorrow's devices. Requirements such as high data rates, low latencies, and reliability are crucial considerations and artificial intelligence is incorporated to achieve these requirements for a large number of connected devices. Specifically, intelligent methods and frameworks for advanced analysis are employed by the 5G Core Network Data Analytics Function (NWDAF) to detect patterns and ascribe detailed action information to accommodate end users and improve network performance. To this end, the work presented in this paper incorporates a functional NWDAF into a 5G network developed using open source software. Furthermore, an analysis of the network data collected by the NWDAF and the valuable insights which can be drawn from it have been presented with detailed Network Function interactions. An example application of such insights used for intelligent network management is outlined. Finally, the expected limitations of 5G networks are discussed as motivation for the development of 6G networks.","2376-6506","978-1-6654-6749-0","10.1109/IWCMC55113.2022.9824403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9824403","5G;6G;Core Networks;NWDAF;Intelligent Networks","Performance evaluation;Intelligent networks;5G mobile communication;Wireless networks;Predictive models;Reliability;Noise measurement","","33","","20","IEEE","19 Jul 2022","","","IEEE","IEEE Conferences"
"QoS-Aware and Resource Efficient Microservice Deployment in Cloud-Edge Continuum","K. Fu; W. Zhang; Q. Chen; D. Zeng; X. Peng; W. Zheng; M. Guo",Shanghai Jiao Tong University; Shanghai Jiao Tong University; Shanghai Jiao Tong University; China University of Geosciences; Fudan University; Shanghai Jiao Tong University; Shanghai Jiao Tong University,2021 IEEE International Parallel and Distributed Processing Symposium (IPDPS),"28 Jun 2021","2021","","","932","941","User-facing services are now evolving towards the microservice architecture where a service is built by connecting multiple microservice stages. While an entire service is heavy, the microservice architecture shows the opportunity to only offload some microservice stages to the edge devices that are close to the end users. However, emerging techniques often result in the violation of Quality-of-Service (QoS) of microservice-based services in cloud-edge continuum, as they do not consider the communication overhead or the resource contention between microservices.We propose Nautilus, a runtime system that effectively deploys microservice-based user-facing services in cloud-edge continuum. It ensures the QoS of microservice-based user-facing services while minimizing the required computational resources. Nautilus is comprised of a communication-aware microservice mapper, a contention-aware resource manager and a load-aware microservice scheduler. The mapper divides the microservice graph into multiple partitions based on the communication overhead and maps the partitions to the nodes. On each node, the resource manager determines the optimal resource allocation for its microservices based on reinforcement learning that may capture the complex contention behaviors. The microservice scheduler monitors the QoS of the entire service, and migrates microservices from busy nodes to idle ones at runtime. Our experimental results show that Nautilus reduces the computational resource usage by 23.9% and the network bandwidth usage by 53.4%, while achieving the required 99%-ile latency.","1530-2075","978-1-6654-4066-0","10.1109/IPDPS49936.2021.00102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9460542","","Distributed processing;Runtime;Quality of service;Computer architecture;Reinforcement learning;Bandwidth;Resource management","","33","","38","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Chamulteon: Coordinated Auto-Scaling of Micro-Services","A. Bauer; V. Lesch; L. Versluis; A. Ilyushkin; N. Herbst; S. Kounev","University of Würzburg, Wurzburg, Germany; University of Würzburg, Wurzburg, Germany; Vrije Universiteit Amsterdam, Amsterdam, Netherlands; Delft University of Technology, Delft, Netherlands; University of Würzburg, Wurzburg, Germany; University of Würzburg, Wurzburg, Germany",2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS),"31 Oct 2019","2019","","","2015","2025","Nowadays, in order to keep track of the fast changing requirements of Internet applications, auto-scaling is used as an essential mechanism for adapting the number of provisioned resources to the resource demand. The straightforward approach is to deploy a set of common and opensource single-service auto-scalers for each service independently. However, this deployment leads to problems such as bottleneck-shifting and increased oscillations. Existing auto-scalers that scale applications consisting of multiple services are kept closed-source. To face these challenges, we first survey existing auto-scalers and highlight current challenges. Then, we introduce Chamulteon, a redesign of our previously introduced mechanism, which can scale applications consisting of multiple services in a coordinated manner. We evaluate Chamulteon against four different well-cited auto-scalers in four sets of measurement-based experiments where we use diverse environments (VM vs. Docker), real-world traces, and vary the scale of the demanded resources. Overall, Chamulteon achieves the best auto-scaling performance based on established user-oriented and endorsed elasticity metrics.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885153","Cloud Computing;Auto-Scaling;Elasticity;Workload Forecasting;Service Demand Estimation;Container;Benchmarking;Metrics","Cloud computing;Measurement;Virtual machining;Predictive models;Time factors;Benchmark testing;Queueing analysis","","32","","30","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
"Adaptive AI-based auto-scaling for Kubernetes","L. Toka; G. Dobreff; B. Fodor; B. Sonkoly","MTA-BME Network Softwarization Research Group, Budapest University of Technology and Economics, Hungary; MTA-BME Network Softwarization Research Group, Budapest University of Technology and Economics, Hungary; MTA-BME Network Softwarization Research Group, Budapest University of Technology and Economics, Hungary; MTA-BME Network Softwarization Research Group, Budapest University of Technology and Economics, Hungary","2020 20th IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing (CCGRID)","14 Jul 2020","2020","","","599","608","Kubernetes, the prevalent container orchestrator for cloud-deployed web applications, offers an automatic scaling feature for the application provider in order to meet the ever-changing amount of demand from its clients. This auto-scaling service, however, requires a seemingly difficult parameter set to be customized by the application provider, and those management parameters are static while incoming web request dynamics often change, not to mention the fact that scaling decisions are inherently reactive, instead of being proactive. Therefore we set the ultimate goal of making cloud-based web applications' management easier and more effective. We propose a Kubernetes scaling engine that makes the auto-scaling decisions apt for handling the actual variability of incoming requests. In this engine various AI-based forecast methods compete with each other via a short-term evaluation loop in order to always give the lead to the method that suits best the actual request dynamics, as soon as possible. We also introduce a compact management parameter for the cloud-tenant application provider in order to easily set their sweet spot in the resource over-provisioning vs. SLA violation trade-off. The multi-forecast scaling engine and the proposed management parameter are evaluated both in simulations and with measurements on our collected web traces to show the improved quality of fitting provisioned resources to service demand. We find that with just a few competing forecast methods, our auto-scaling engine, implemented in Kubernetes, results in significantly less lost requests with slightly more provisioned resources compared to the default baseline.","","978-1-7281-6095-5","10.1109/CCGrid49817.2020.00-33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139654","cloud computing;artificial intelligence;auto-scaling;Kubernetes;forecast;resource management","Cloud computing;Containers;Adaptation models;Servers;Engines;Measurement;Resource management","","32","","30","IEEE","14 Jul 2020","","","IEEE","IEEE Conferences"
"PiCasso: A lightweight edge computing platform","A. Lertsinsrubtavee; A. Ali; C. Molina-Jimenez; A. Sathiaseelan; J. Crowcroft","Computer Laboratory, University of Cambridge, UK; Computer Laboratory, University of Cambridge, UK; Computer Laboratory, University of Cambridge, UK; Computer Laboratory, University of Cambridge, UK; Computer Laboratory, University of Cambridge, UK",2017 IEEE 6th International Conference on Cloud Networking (CloudNet),"19 Oct 2017","2017","","","1","7","Recent trends show that deploying low cost devices with lightweight virtualisation services is an attractive alternative for supporting the computational requirements at the network edge. Examples include inherently supporting the computational needs for local applications like smart cities and applications with stringent Quality of Service (QoS) requirements which are naturally hard to satisfy by traditional cloud infrastructures or supporting multi-access edge computing requirements of network in the box type solutions. The implementation of such a platform demands precise knowledge of several key system parameters, including the load that a service can tolerate and the number of service instances that a device can host. In this paper, we introduce PiCasso, a platform for lightweight service orchestration at the edges, and discuss the benchmarking results aimed at identifying the critical parameters that PiCasso needs to take into consideration.","","978-1-5090-4026-1","10.1109/CloudNet.2017.8071529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8071529","Virtualization of Network Equipment;Mobile Cloud Computing;Content and Service Distribution;Edge Cloud","Containers;Engines;Monitoring;Quality of service;Web servers;Hardware;Cloud computing","","32","","16","IEEE","19 Oct 2017","","","IEEE","IEEE Conferences"
"μDPM: Dynamic Power Management for the Microsecond Era","C. -H. Chou; L. N. Bhuyan; D. Wong","Ph.D. studies at UCR, Xilinx, Inc.; Department of Computer Science & Engineering, University of California, Riverside; Department of Electrical & Computer Engineering, University of California, Riverside",2019 IEEE International Symposium on High Performance Computer Architecture (HPCA),"28 Mar 2019","2019","","","120","132","The complex, distributed nature of data centers have spawned the adoption of distributed, multi-tiered software architectures, consisting of many inter-connected microservices. These microservices exhibit extremely short request service times, often less than 250μs. We show that these “killer microsecond” service times can cause state-of-the-art dynamic power management techniques to break down, due to short idle period length and low power state transition overheads. In this paper, we propose μDPM, a dynamic power management scheme for the microsecond era that coordinates request delaying, per-core sleep states, and voltage frequency scaling. The idea is to postpone the wake up of a CPU as long as possible and then adjust the frequency so that the tail latency constraint of requests are satisfied just-in-time. μDPM reduces processor energy consumption by up to 32% and consistently outperforms state-of-the-art techniques by 2×.","2378-203X","978-1-7281-1444-6","10.1109/HPCA.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8675218","Dynamic power management;DVFS;Sleep states","Power system management;Servers;Energy consumption;Power demand;Data centers;Market research;Linux","","30","","57","IEEE","28 Mar 2019","","","IEEE","IEEE Conferences"
"Deployment of IoT applications on 5G edge","P. Kiss; A. Reale; C. J. Ferrari; Z. Istenes","Dept. of Data Science and Engineering, ELTE University — Hungary, Budapest, Hungary; Dept. of Programming Languages and Computing, ELTE University — Hungary, Budapest, Hungary; Dept. of Programming Languages and Computing, ELTE University — Hungary, Budapest, Hungary; Dept. of Software Technology and Methodology, ELTE University — Hungary, Budapest, Hungary",2018 IEEE International Conference on Future IoT Technologies (Future IoT),"29 Mar 2018","2018","","","1","9","The key for the future Internet of Things (IoT) is the shift from a static architecture to a dynamically evolving, self-organizing one. Devices of extremely varying capabilities need to collaborate and access all information necessary to ensure their optimal work, keeping a certain flexibility in the network configuration. The supporting infrastructure should be able to optimize resource consumption and to allow the connected device to interact with the most convenient node in the network, without compromising the perceived Quality of the Service. The work as a whole is an effort to summarize the process to build an offloading framework for arbitrary task of IoT devices. Another main contribution is the collection of requirements for this new IoT networks and computing systems, in particular the need for Edge Computing, Offloading paradigms and an underlying infrastructure which could be supported by means of 5th Generation mobile networks standards, Clustering and the use of Artificial Intelligence. In this paper we do not present an actual, finalized implementation but we propose and analyze a global view of the problem and identify some specific possible technical solutions.","","978-1-5386-1208-8","10.1109/FIOT.2018.8325595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8325595","IoT networks;Edge Computing;5G;Artificial Intelligence","Edge computing;Cloud computing;5G mobile communication;Task analysis;Real-time systems;Internet of Things;Servers","","26","","35","IEEE","29 Mar 2018","","","IEEE","IEEE Conferences"
"ANT-Man: Towards Agile Power Management in the Microservice Era","X. Hou; C. Li; J. Liu; L. Zhang; Y. Hu; M. Guo","Dept. of Computer Science and Engineering, Shanghai Jiao Tong University; Dept. of Computer Science and Engineering, Shanghai Jiao Tong University; Dept. of Computer Science and Engineering, Shanghai Jiao Tong University; Dept. of Computer Science and Engineering, Shanghai Jiao Tong University; Dept. of Computer Science and Engineering, University of Texas, Dallas; Dept. of Computer Science and Engineering, Shanghai Jiao Tong University","SC20: International Conference for High Performance Computing, Networking, Storage and Analysis","22 Feb 2021","2020","","","1","14","The emerging trend of decomposing cloud applications into microservices has raised new questions about managing the performance/power trade-off of a datacenter at microsecondscale. We introduce ANT-Man, an Auto, Native and Transparent power Management framework that can exploit fine-grained microservice variability for system efficiency. To achieve this, ANT-Man abstracts away two major sources of latency overhead in traditional hierarchical power management frameworks. First, ANT-Man proposes an auto power budgeting scheme for reducing the power coordination latency at the datacenter level. It can proactively determine the power budget tailored to each individual microservice. Second, ANT-Man proposes a native and transparent power control scheme to overcome the power configuration latency for each microservice. It enables super-fast power budget enforcement with nanosecond-scale performance scaling. Extensive experiments on our prototyped system show that ANT-Man could slash power consumption by $ 7.8\sim 43.5\%$ and in the meantime reduce the $95^{\text{th}}$ tail latency by $ 9.7\sim 12.5\%$ compared to existing techniques.","","978-1-7281-9998-6","10.1109/SC41405.2020.00082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9355316","microservice;variability;power management","Power demand;Power system management;Power control;Market research;Large-scale systems;Optimization;Next generation networking","","26","","79","IEEE","22 Feb 2021","","","IEEE","IEEE Conferences"
"NOVAAS: A Reference Implementation of Industrie4.0 Asset Administration Shell with best-of-breed practices from IT engineering","G. di Orio; P. Maló; J. Barata","Departamento de Engenharia Electrotécnica, FCT-UNL, UNINOVA, Caparica, Portugal; Departamento de Engenharia Electrotécnica, FCT-UNL, UNINOVA, Caparica, Portugal; Departamento de Engenharia Electrotécnica, FCT-UNL, UNINOVA, Caparica, Portugal",IECON 2019 - 45th Annual Conference of the IEEE Industrial Electronics Society,"9 Dec 2019","2019","1","","5505","5512","The fundamental role played by “new technologies” to enhance the manufacturing infrastructure, products and services is confirmed by the strategies, roadmaps and initiatives established by the developed countries such as EU-28, US, China and Japan. Putting the light on Europe, the key priorities for manufacturing are aligned with the Industry 4.0 strategy/program where the proliferation of cyber-physical systems (CPSs) and technologies like predictive data analytics, cloud and edge computing are creating the foundation for smart factory, i.e. the efficient and effective connection between products, processes and their related services. However, even if the smart factory vision is quite clear, in practice, it is still unclear how it can be implemented in a way to allow the transparent data exchange between all the layers of a manufacturing company, as well as, between the manufacturing company and the value chain partners. Within the German Industrie4.0 program, the Asset Administration Shell concept is defined to create a standardized digital representation of the asset while ensuring interoperability between all the applications within the manufacturing ecosystem. In this paper, an implementation of the asset administration shell is provided - also called NOVAAS - based on the deep usage of internet technologies, languages and software engineering techniques and methods (such as DevOps, microservices, continuous integration, etc.). The main goal is to contribute towards a generic and extensible reference implementation of the concept.","2577-1647","978-1-7281-4878-6","10.1109/IECON.2019.8927081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8927081","Cyber-physical systems;Industry 4.0;RAMI 4.0;Asset administration shell;interoperability","Manufacturing;Industries;Companies;Interoperability;Sensors;Monitoring;Data mining","","24","","39","IEEE","9 Dec 2019","","","IEEE","IEEE Conferences"
"Fog assisted application support for animal behaviour analysis and health monitoring in dairy farming","M. Taneja; J. Byabazaire; A. Davy; C. Olariu","CONNECT- Centre for Future Networks and Communications, Ireland; CONNECT- Centre for Future Networks and Communications, Ireland; CONNECT- Centre for Future Networks and Communications, Ireland; Innovation Exchange, IBM Ireland, Dublin",2018 IEEE 4th World Forum on Internet of Things (WF-IoT),"7 May 2018","2018","","","819","824","With the exponential growth rate of technology, the future of all activities, including dairy farming involves an omnipresence of widely connected devices. Internet of things (IoT), fog computing, cloud computing and data analytics together offer a great opportunity to increase productivity in the dairy industry. In this paper, we present a fog computing assisted application system for animal behaviour analysis and health monitoring in a dairy farming scenario. The sensed data from sensors is sent to a fog based platform for data classification and analysis, which includes decision making capabilities. The solution aims towards keeping track of the animals' well-being by delivering early warning alerts generated through behavioural analytics, thus aiding the farmer to monitor the health of their livestock and the capability to identify potential diseases at an early stage, thereby also helping in increasing milk yield and productivity. The proposed system follows a service based model, avoids vendor lock-in, and is also scalable to add new features such as the detection of calving, heat, and issues like lameness.","","978-1-4673-9944-9","10.1109/WF-IoT.2018.8355141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355141","Fog Computing;Cloud Computing;Internet of Things (IoT);Smart Farm;Dairy Farming;Real-time;Data Analytics;Microservices","Cloud computing;Cows;Monitoring;Sensors;Internet of Things;Edge computing","","24","","22","IEEE","7 May 2018","","","IEEE","IEEE Conferences"
"Kube-Knots: Resource Harvesting through Dynamic Container Orchestration in GPU-based Datacenters","P. Thinakaran; J. R. Gunasekaran; B. Sharma; M. T. Kandemir; C. R. Das","The Pennsylvania State University; The Pennsylvania State University; Facebook, Inc.; The Pennsylvania State University; The Pennsylvania State University",2019 IEEE International Conference on Cluster Computing (CLUSTER),"7 Nov 2019","2019","","","1","13","Compute heterogeneity is increasingly gaining prominence in modern datacenters due to the addition of accelerators like GPUs and FPGAs. We observe that datacenter schedulers are agnostic of these emerging accelerators, especially their resource utilization footprints, and thus, not well equipped to dynamically provision them based on the application needs. We observe that the state-of-the-art datacenter schedulers fail to provide fine-grained resource guarantees for latency-sensitive tasks that are GPU-bound. Specifically for GPUs, this results in resource fragmentation and interference leading to poor utilization of allocated GPU resources. Furthermore, GPUs exhibit highly linear energy efficiency with respect to utilization and hence proactive management of these resources is essential to keep the operational costs low while ensuring the end-to-end Quality of Service (QoS) in case of user-facing queries.Towards addressing the GPU orchestration problem, we build Knots, a GPU-aware resource orchestration layer and integrate it with the Kubernetes container orchestrator to build Kube- Knots. Kube-Knots can dynamically harvest spare compute cycles through dynamic container orchestration enabling co-location of latency-critical and batch workloads together while improving the overall resource utilization. We design and evaluate two GPU-based scheduling techniques to schedule datacenter-scale workloads through Kube-Knots on a ten node GPU cluster. Our proposed Correlation Based Prediction (CBP) and Peak Prediction (PP) schemes together improves both average and 99th percentile cluster-wide GPU utilization by up to 80% in case of HPC workloads. In addition, CBP+PP improves the average job completion times (JCT) of deep learning workloads by up to 36% when compared to state-of-the-art schedulers. This leads to 33% cluster-wide energy savings on an average for three different workloads compared to state-of-the-art GPU-agnostic schedulers. Further, the proposed PP scheduler guarantees the end-to-end QoS for latency-critical queries by reducing QoS violations by up to 53% when compared to state-of-the-art GPU schedulers.","2168-9253","978-1-7281-4734-5","10.1109/CLUSTER.2019.8891040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8891040","","Graphics processing units;Containers;Measurement;Task analysis;Quality of service;Resource management;Correlation","","24","","64","IEEE","7 Nov 2019","","","IEEE","IEEE Conferences"
