"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MIRAS: Model-based Reinforcement Learning for Microservice Resource Allocation over Scientific Workflows","Z. Yang; P. Nguyen; H. Jin; K. Nahrstedt","University of Illinois at Urbana-Champaign, Urbana, IL, USA; University of Illinois at Urbana-Champaign, Urbana, IL, USA; Shanghai Jiao Tong University, Shanghai, China; University of Illinois at Urbana-Champaign, Urbana, IL, USA",2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS),"31 Oct 2019","2019","","","122","132","Microservice, an architectural design that decomposes applications into loosely coupled services, is adopted in modern software design, including cloud-based scientific workflow processing. The microservice design makes scientific workflow systems more modular, more flexible, and easier to develop. However, cloud deployment of microservice workflow execution systems doesn't come for free, and proper resource management decisions have to be made in order to achieve certain performance objective (e.g., response time) within constraint operation cost. Nevertheless, effective online resource allocation decisions are hard to achieve due to dynamic workloads and the complicated interactions of microservices in each workflow. In this paper, we propose an adaptive resource allocation approach for microservice workflow system based on recent advances in reinforcement learning. Our approach (1) assumes little prior knowledge of the microservice workflow system and does not require any elaborately designed model or crafted representative simulator of the underlying system, and (2) avoids high sample complexity which is a common drawback of model-free reinforcement learning when applied to real-world scenarios. We show that our proposed approach automatically achieves effective policy for resource allocation with limited number of time-consuming interactions with the microservice workflow system. We perform extensive evaluations to validate the effectiveness of our approach and demonstrate that it outperforms existing resource allocation approaches with read-world emulated workflows.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885267","Microservice;resource allocation;reinforcement learning","Task analysis;Resource management;Microsoft Windows;Adaptation models;Cloud computing;Delays;Computational modeling","","59","","38","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
"Architecture of an interoperable IoT platform based on microservices","T. Vresk; I. Čavrak","Koncar elektronika i informatika, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia","2016 39th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","28 Jul 2016","2016","","","1196","1201","The vision of the Internet of Things enabled the development of a wide spectrum of services, applications and ecosystems, deemed infeasible not long ago. However, lack of standardization poses a number of questions still requiring proper addressing. Due to the need of supporting large number of users and significant data processing throughput, Internet of Things requires a specific approach towards the problem of providing sufficient scalability and performance, clearly pointing towards the distribution of effort among a large number of small and specialized services. Reflecting on the importance of coexistence of heterogeneous systems supporting the Internet of Things, this paper presents an overview of the specific problems inherent to the IoT and the proposal of an architecture of a microservice based middleware aimed at connecting heterogeneous IoT devices. The middleware functionality is achieved irrespective of the size and complexity of a given device network, both from the data model aspect and from the aspect of connecting existing and newly created middleware components.","","978-953-233-086-1","10.1109/MIPRO.2016.7522321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7522321","","Internet of things;Data models;Protocols;Interoperability;Computer architecture;Standardization;Scalability","","50","","18","","28 Jul 2016","","","IEEE","IEEE Conferences"
"Planaria: Dynamic Architecture Fission for Spatial Multi-Tenant Acceleration of Deep Neural Networks","S. Ghodrati; B. H. Ahn; J. Kyung Kim; S. Kinzer; B. R. Yatham; N. Alla; H. Sharma; M. Alian; E. Ebrahimi; N. S. Kim; C. Young; H. Esmaeilzadeh","Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Alternative Computing Technologies (ACT) Lab, University of California, San Diego; Bigstream Inc.; Kansas University; NVIDIA Research; University of Illinois Urbana-Champaign; Google Inc.; Alternative Computing Technologies (ACT) Lab, University of California, San Diego",2020 53rd Annual IEEE/ACM International Symposium on Microarchitecture (MICRO),"11 Nov 2020","2020","","","681","697","Deep Neural Networks (DNNs) have reinvigorated real-world applications that rely on learning patterns of data and are permeating into different industries and markets. Cloud infrastructure and accelerators that offer INFerence-as-a-Service (INFaaS) have become the enabler of this rather quick and invasive shift in the industry. To that end, mostly accelerator-based INFaaS (Google's TPU [1], NVIDIA T4 [2], Microsoft Brainwave [3], etc.) has become the backbone of many real-life applications. However, as the demand for such services grows, merely scaling-out the number of accelerators is not economically cost-effective. Although multi-tenancy has propelled datacenter scalability, it has not been a primary factor in designing DNN accelerators due to the arms race for higher speed and efficiency. This paper sets out to explore this timely requirement of multi-tenancy through a new dimension: dynamic architecture fission. To that end, we define Planaria1 that can dynamically fission (break) into multiple smaller yet full-fledged DNN engines at runtime. This microarchitectural capability enables spatially co-locating multiple DNN inference services on the same hardware, offering simultaneous multi-tenant DNN acceleration. To realize this dynamic reconfigurability, we first devise breakable omni-directional systolic arrays for DNN acceleration that allows omni-directional flow of data. Second, it uses this capability and a unique organization of on-chip memory, interconnection, and compute resources to enable fission in systolic array based DNN accelerators. Architecture fission and its associated flexibility enables an extra degree of freedom for task scheduling, that even allows breaking the accelerator with regard to the server load, DNN topology, and task priority. As such, it can simultaneously co-locate DNNs to enhance utilization, throughput, QoS, and fairness. We compare the proposed design to PREMA [4], a recent effort that offers multi-tenancy by time-multiplexing the DNN accelerator across multiple tasks. We use the same frequency, the same amount of compute and memory resources for both accelerators. The results show significant benefits with (soft, medium, hard) QoS requirements, in throughput (7.4×, 7.2×, 12.2×), SLA satisfaction rate (45%, 15%, 16%), and fairness (2.1×, 2.3×, 1.9×).","","978-1-7281-7383-2","10.1109/MICRO50266.2020.00062","Google; Qualcomm; Microsoft; Xilinx; National Science Foundation; Air Force Office of Scientific Research; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9251939","Accelerators;Deep Neural Networks;DNN;DNN Acceleration;Multi-Tenancy;Spatial DNN Task Co-Location;Multi-Tenant DNN Acceleration;Dynamic Architecture Fission;Omni-Directional Systolic Arrays","Industries;Microarchitecture;Computer architecture;Quality of service;Throughput;Acceleration;Task analysis","","49","","124","IEEE","11 Nov 2020","","","IEEE","IEEE Conferences"
"Intelligent O-RAN for Beyond 5G and 6G Wireless Networks","S. Niknam; A. Roy; H. S. Dhillon; S. Singh; R. Banerji; J. H. Reed; N. Saxena; S. Yoon","Wireless@VT, Virginia Tech, Blacksburg, VA; MediaTek, San Jose, CA; Wireless@VT, Virginia Tech, Blacksburg, VA; Samsung R&D India-Bangalore; Samsung R&D India-Bangalore; Wireless@VT, Virginia Tech, Blacksburg, VA; San Jose State University, CA; Samsung Electronics, Suwon, Korea",2022 IEEE Globecom Workshops (GC Wkshps),"12 Jan 2023","2022","","","215","220","Building on the principles of openness and intelligence, there has been a concerted global effort from the operators towards enhancing the radio access network (RAN) architecture. The objective is to build an operator-defined RAN architecture (and associated interfaces) on open hardware that provides intelligent radio control for beyond fifth generation (5G) as well as future sixth generation (6G) wireless networks. Specifically, the open-radio access network (O-RAN) alliance has been formed by merging xRAN forum and C-RAN alliance to formally define the requirements that would help achieve this objective. Owing to the importance of O-RAN in the current wireless landscape, this article provides an introduction to the concepts, principles, and requirements of the Open RAN as specified by the O-RAN alliance. In order to illustrate the role of intelligence in O-RAN, we propose an intelligent radio resource management scheme to handle traffic congestion and demonstrate its efficacy on a real-world dataset obtained from a large operator. A high-level architecture of this deployment scenario that is compliant with the O-RAN requirements is also discussed. The article concludes with key technical challenges and open problems for future research and development.","","978-1-6654-5975-4","10.1109/GCWkshps56602.2022.10008676","Oak Ridge National Laboratory; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10008676","Open RAN;6G;beyond 5G;radio resource management;machine learning;intelligent controller","6G mobile communication;5G mobile communication;Wireless networks;Architecture;Merging;Resource management;Traffic congestion","","46","","16","IEEE","12 Jan 2023","","","IEEE","IEEE Conferences"
"Internet of Things (IoT) in Photovoltaic Systems","N. M. Kumar; K. Atluri; S. Palaparthi","Faculty of Electrical and Electronics Engineering, Universiti Malaysia Pahang, Pekan, Pahang, Malaysia; Department of Electrical and Electronics Engineering, Karunya University, Coimbatore, Tamil Nadu, India; Bulwaark Integrated Systems Pvt. Ltd., Ameer pet, Hyderabad, India",2018 National Power Engineering Conference (NPEC),"30 Sep 2018","2018","","","1","4","Solar energy is one of the greatest attractions among the renewable energy re-sources used for electrification. Harnessing solar energy needs photovoltaic (PV) system that converts light energy from sun into direct electricity. Photovoltaic systems can be installed at any place where sufficient energy potentials are avail-able. The major challenge in the PV systems is to study its performance as it is varying with respect to various parameters and system components functioning. Hence real time monitoring system is needed to assess its performance. This study briefs about the use of internet of things (IoT) in performance monitoring and real time control of PV systems. Focus is made on the IoT need and its architecture for PV systems with relevant discussions. Use of IoT enhances the understanding over the real time operating parameters. This helps in accessing the control over the PV systems installed at remote areas, effective and fast fault diagnosis, maintenance, recording generation and performance data for analysis.","","978-1-5386-3803-3","10.1109/NPEC.2018.8476807","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8476807","Solar energy;Photovoltaic systems;Internet of Things (IoT);performance moni-toring;real time monitoring","Photovoltaic systems;Internet of Things;Remote monitoring;Maintenance engineering;Servers","","44","","19","IEEE","30 Sep 2018","","","IEEE","IEEE Conferences"
"Fogify: A Fog Computing Emulation Framework","M. Symeonides; Z. Georgiou; D. Trihinas; G. Pallis; M. D. Dikaiakos","Department of Computer Science, University of Cyprus; Department of Computer Science, University of Cyprus; Department of Computer Science, University of Nicosia; Department of Computer Science, University of Cyprus; Department of Computer Science, University of Cyprus",2020 IEEE/ACM Symposium on Edge Computing (SEC),"22 Feb 2021","2020","","","42","54","Fog Computing is emerging as the dominating paradigm bridging the compute and connectivity gap between sensing devices and latency-sensitive services. However, experimenting and evaluating IoT services is a daunting task involving the manual configuration and deployment of a mixture of geodistributed physical and virtual infrastructure with different resource and network requirements. This results in sub-optimal, costly and error-prone deployments due to numerous unexpected overheads not initially envisioned in the design phase and underwhelming testing conditions not resembling the end environment. In this paper, we introduce Fogify, an emulator easing the modeling, deployment and large-scale experimentation of fog and edge testbeds. Fogify provides a toolset to: (i) model complex fog topologies comprised of heterogeneous resources, network capabilities and QoS criteria; (ii) deploy the modelled configuration and services using popular containerized descriptions to a cloud or local environment; (iii) experiment, measure and evaluate the deployment by injecting faults and adapting the configuration at runtime to test different “what-if” scenarios that reveal the limitations of a service before introduced to the public. In the evaluation, proof-of-concept IoT services with real-world workloads are introduced to show the wide applicability and benefits of rapid prototyping via Fogify.","","978-1-7281-5943-0","10.1109/SEC50012.2020.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9355701","Fog Computing;Internet of Things","Runtime;Network topology;Emulation;Rapid prototyping;Topology;Internet of Things;Edge computing","","43","","43","IEEE","22 Feb 2021","","","IEEE","IEEE Conferences"
"Load Balancing for Interdependent IoT Microservices","R. Yu; V. T. Kilari; G. Xue; D. Yang","Arizona State University, Tempe, AZ; Arizona State University, Tempe, AZ; Arizona State University, Tempe, AZ; Colorado School of Mines, Golden, CO",IEEE INFOCOM 2019 - IEEE Conference on Computer Communications,"17 Jun 2019","2019","","","298","306","Advances in virtualization technologies and edge computing have inspired a new paradigm for Internet-of-Things (IoT) application development. By breaking a monolithic application into loosely coupled microservices, great gain can be achieved in performance, flexibility and robustness. In this paper, we study the important problem of load balancing across IoT microservice instances. A key difficulty in this problem is the interdependencies among microservices: the load on a successor microservice instance directly depends on the load distributed from its predecessor microservice instances. We propose a graph-based model for describing the load dependencies among microservices. Based on the model, we first propose a basic formulation for load balancing, which can be solved optimally in polynomial time. The basic model neglects the quality-of-service (QoS) of the IoT application. We then propose a QoS-aware load balancing model, based on a novel abstraction that captures a realization of the application's internal logic. The QoS-aware load balancing problem is NP-hard. We propose a fully polynomial-time approximation scheme for the QoS-aware problem. We show through simulation experiments that our proposed algorithm achieves enhanced QoS compared to heuristic solutions.","2641-9874","978-1-7281-0515-4","10.1109/INFOCOM.2019.8737450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8737450","IoT;microservice;application graph;load balancing;fully polynomial-time approximation scheme","Load management;Quality of service;Load modeling;Internet of Things;Delays;Computational modeling;Cloud computing","","40","","33","IEEE","17 Jun 2019","","","IEEE","IEEE Conferences"
"Smart World of Internet of Things (IoT) and Its Security Concerns","J. C. Talwana; H. J. Hua","East China University of Science and Technology, Shanghai, Shanghai, CN; Dep. of Computer Science and Information Engineering, East China University of Science Technology, Shanghai, China","2016 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","4 May 2017","2016","","","240","245","Due to increasing number of internet users, popularity of Broadband Internet also increasing. Hence the connection cost should be decrease due to Wi Fi connectivity and built-in sensors in devices as well the maximum number of devices should be connected through a common medium. To meet all these requirements, the technology so called Internet of Things is evolved. Internet of Things (IoT) can be considered as a connection of computing devices like smart phones, coffee maker, washing machines, wearable device with an internet. IoT create network and connect ""things"" and people together by creating relationship between either people-people, people-things or things-things. As the number of device connection is increased, it increases the Security risk. Security is the biggest issue for IoT at any companies across the globe. Furthermore, privacy and data sharing can again be considered as a security concern for IoT. Companies, those who use IoT technique, need to find a way to store, track, analyze and make sense of the large amounts of data that will be generated. Few security techniques of IoT are necessary to implement to protect your confidential and important data as well for device protection through some internet security threats.","","978-1-5090-5880-8","10.1109/iThings-GreenCom-CPSCom-SmartData.2016.64","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917092","Internet of Things (IoT);Smart world;Smart computing devices;IoT Security Concerns","Internet of Things;Security;Intelligent sensors;Wireless communication;Real-time systems","","40","","24","IEEE","4 May 2017","","","IEEE","IEEE Conferences"
"HyScale: Hybrid and Network Scaling of Dockerized Microservices in Cloud Data Centres","A. Kwan; J. Wong; H. -A. Jacobsen; V. Muthusamy","University of Toronto, Toronto, ON, Canada; University of Toronto, Toronto, ON, Canada; University of Toronto, Toronto, ON, Canada; Thomas J. Watson Research Center, Yorktown Heights, NY, USA",2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS),"31 Oct 2019","2019","","","80","90","When designing modern software, care must be taken to allow for applications to scale based on the demands of its users while still accommodating flexibility in development. Recently, microservices architectures have garnered the attention of many organizations-providing higher levels of scalability, availability, and fault isolation. Many organizations choose to host their microservices architectures in cloud data centres to offset costs. Incidentally, data centres become over-encumbered during peak usage hours and underutilized during off-peak hours. Traditional microservice scaling methods perform either horizontal or vertical scaling exclusively. When used in combination, however, these methods offer complementary benefits and compensate for each other's deficiencies. To leverage the high availability of horizontal scaling and the fine-grained resource control of vertical scaling, we developed two novel hybrid autoscaling algorithms and a dedicated network scaling algorithm and benchmarked them against Google's popular Kubernetes horizontal autoscaling algorithm. Results indicated up to 1.49x speedups in response times for our hybrid algorithms, and 1.69x speedups for our network algorithm under high-burst network loads.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885318","Docker, microservices, autoscaling, cloud","Containers;Data centers;Resource management;Cloud computing;Computer architecture;Hardware;Measurement","","38","","38","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
"A dew computing solution for IoT streaming devices","M. Gusev","Faculty of Computer Sciences and Engineering, Ss. Cyril and Methodius University, Skopje, Macedonia","2017 40th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","13 Jul 2017","2017","","","387","392","Most people refer to modern mobile and wireless ubiquitous solutions as an IoT application. The advances of the technology and establishment of cloud-based systems emerge the idea of the connected world over Internet based on distributed processing sites. In this paper, we discuss the dew computing architectural approach for IoT solutions and give an organizational overview of the dew server and its connections with IoT devices in the overall cloud-based solutions. Dew servers act as another computing layer in the cloud-based architecture for IoT solutions, and we present its specific goals and requirements. This is compared to the fog computing and cloudlet solutions with an overview of the overall computing trends. The dew servers are analyzed from architectural and organizational aspect as devices that collect, process and offload streaming data from the IoT sensors and devices, besides the communication with higher-level servers in the cloud.","","978-953-233-090-8","10.23919/MIPRO.2017.7973454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7973454","Mobile Cloud Computing;Cloudlet;Edge computing;Fog computing;computation offload","Servers;Cloud computing;Computer architecture;Mobile communication;Intelligent sensors","","38","1","18","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Service-Oriented Reference Architecture for Smart Cities","S. J. Clement; D. W. McKee; J. Xu","University of Leeds, Leeds, West Yorkshire, GB; School of Computing University of Leeds, Leeds, UK; School of Computing University of Leeds, Leeds, UK",2017 IEEE Symposium on Service-Oriented System Engineering (SOSE),"8 Jun 2017","2017","","","81","85","The trend towards turning existing cities into smart cities is growing. Facilitated by advances in computing such as Cloud services and Internet of Things (IoT), smart cities propose to bring integrated, autonomous systems together to improve quality of life for their inhabitants. Systems such as autonomous vehicles, smart grids and intelligent traffic management are in the initial stages of development. However, as of yet there, is no holistic architecture on which to integrate these systems into a smart city. Additionally, the existing systems and infrastructure of cities is extensive and critical to their operation. We cannot simply replace these systems with smarter versions, instead the system intelligence must augment the existing systems. In this paper we propose a service oriented reference architecture for smart cities which can tackle these problems and identify some related open research questions. The abstract architecture encapsulates the way in which different aspects of the service oriented approach span through the layers of existing city infrastructure. Additionally, the extensible provision of services by individual systems allows for the organic growth of the smart city as required.","","978-1-5090-6320-8","10.1109/SOSE.2017.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943295","Cloud;SOA;Services;Smart-City;Architecture;Autonomous-System","Smart cities;Computer architecture;Cloud computing;Automation;Robots;Computational modeling","","37","","57","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
