"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VEP447GA","conferencePaper","2020","Hou, Xiaofeng; Li, Chao; Liu, Jiacheng; Zhang, Lu; Hu, Yang; Guo, Minyi","ANT-man: towards agile power management in the microservice era","Proceedings of the International Conference for High Performance Computing, Networking, Storage and Analysis","978-1-7281-9998-6","","","","The emerging trend of decomposing cloud applications into microservices has raised new questions about managing the performance/power trade-off of a datacenter at microsecond-scale. We introduce ANT-Man, an Auto, Native and Transparent power Management framework that can exploit fine-grained microservice variability for system efficiency. To achieve this, ANT-Man abstracts away two major sources of latency overhead in traditional hierarchical power management frameworks. First, ANT-Man proposes an auto power budgeting scheme for reducing the power coordination latency at the datacenter level. It can proactively determine the power budget tailored to each individual microservice. Second, ANT-Man proposes a native and transparent power control scheme to overcome the power configuration latency for each microservice. It enables super-fast power budget enforcement with nanosecond-scale performance scaling. Extensive experiments on our prototyped system show that ANT-Man could slash power consumption by 7.8 43.5%, and in the meantime reduce the 95th tail latency by 9.7 12.5% compared to existing techniques.","2020","2025-03-14 16:13:12","2025-03-14 16:13:12","","","","","","","","","SC '20","","","","IEEE Press","Atlanta, Georgia","","","","","","","","","","","","power management; microservice; variability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKNB9E57","conferencePaper","2022","Cañete, Angel; Rodríguez, Alberto; Amor, Mercedes; Fuentes, Lidia","Energy-Aware Placement of&nbsp;Network Functions in&nbsp;Edge-Based Infrastructures with&nbsp;Open Source MANO and&nbsp;Kubernetes","Service-Oriented Computing – ICSOC 2022 Workshops: ASOCA, AI-PA, FMCIoT, WESOACS 2022, Sevilla, Spain, November 29 – December 2, 2022 Proceedings","978-3-031-26506-8","","10.1007/978-3-031-26507-5_15","https://doi.org/10.1007/978-3-031-26507-5_15","The virtualization of network functions aims to replace traditional network functions running on proprietary middleboxes with software instances running on general-purpose virtualization solutions, looking for more flexible, scalable and sustainable networks. However, despite the availability of platforms and technologies that enable its realisation, there are still technical challenges that have to be addressed to obtain those benefits. One of the challenges is the efficient placement of network functions, considering, for instance, the energy footprint among other constraints and available resources. This paper proposes an energy-aware virtual network function placement and resource-allocation solution for heterogeneous edge infrastructures that considers the computation and communication delays according to the virtual network functions’ location in the infrastructure. The solution has been integrated with the ETSI-sponsored project Open Source Management and Orchestration (OSM) as an extension that allows the configuration of virtual network functions and their subsequent resource allocation and deployment at the edge, minimizing energy consumption and ensuring the quality of service. Applied to the deployment of augmented reality services in different scenarios, the results show up to a 51% reduction in energy consumption compared to the default OSM placement and quality of service compliance in all scenarios considered.","2022","2025-03-14 16:13:12","2025-03-14 16:13:12","","183–195","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","event-place: Seville, Spain","","","","Energy efficiency; Edge computing; B5G; Feature models; Open source mano; VNF placement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMZQP9YT","conferencePaper","2019","Nguyen, Chanh; Mehta, Amardeep; Klein, Cristian; Elmroth, Erik","Why cloud applications are not ready for the edge (yet)","Proceedings of the 4th ACM/IEEE Symposium on Edge Computing","978-1-4503-6733-2","","10.1145/3318216.3363298","https://doi.org/10.1145/3318216.3363298","Mobile Edge Clouds (MECs) are distributed platforms in which distant data-centers are complemented with computing and storage capacity located at the edge of the network. Their wide resource distribution enables MECs to fulfill the need of low latency and high bandwidth to offer an improved user experience.As modern cloud applications are increasingly architected as collections of small, independently deployable services, they can be flexibly deployed in various configurations that combines resources from both centralized datacenters and edge locations. In principle, such applications should therefore be well-placed to exploit the advantages of MECs so as to reduce service response times.In this paper, we quantify the benefits of deploying such cloud micro-service applications on MECs. Using two popular benchmarks, we show that, against conventional wisdom, end-to-end latency does not improve significantly even when most application services are deployed in the edge location. We developed a profiler to better understand this phenomenon, allowing us to develop recommendations for adapting applications to MECs. Further, by quantifying the gains of those recommendations, we show that the performance of an application can be made to reach the ideal scenario, in which the latency between an edge datacenter and a remote datacenter has no impact on the application performance.This work thus presents ways of adapting cloud-native applications to take advantage of MECs and provides guidance for developing MEC-native applications. We believe that both these elements are necessary to drive MEC adoption.","2019","2025-03-14 16:13:12","2025-03-14 16:13:12","","250–263","","","","","","","SEC '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Arlington, Virginia","","","","edge latency; micro-service; mobile application development; mobile edge clouds; profiling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSNLGZES","conferencePaper","2024","Vaidhyanathan, Karthik; Caporuscio, Mauro; Florio, Stefano; Muccini, Henry","ML-enabled Service Discovery for Microservice Architecture: a QoS Approach","Proceedings of the 39th ACM/SIGAPP Symposium on Applied Computing","979-8-4007-0243-3","","10.1145/3605098.3635942","https://doi.org/10.1145/3605098.3635942","Microservice architectures have gained enormous popularity due to their ability to be dynamically added/removed, replicated, and updated according to run-time needs. However, the dynamic nature of microservices introduces uncertainty, which in turn can affect the provided Quality of Service (QoS). This calls for novel service discovery mechanisms able to adapt to the variability of the QoS attributes and further perform effective service discovery and selection. To this end, this paper combines machine learning and self-adaptation techniques to perform service discovery and selection by trading off different QoS attributes. The results of our validation on a state-of-the-art microservices exemplar show that our ML-enabled approach can perform service discovery with 35% higher effectiveness with respect to existing baselines.","2024","2025-03-14 16:13:12","2025-03-14 16:13:12","","1193–1200","","","","","","","SAC '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Avila, Spain","","","","machine learning; self-adaptation; service discovery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TPRE5DI","conferencePaper","2016","Carrega, A.; Repetto, M.","Exploiting novel software development paradigms to increase the sustainability of data centers","Proceedings of the 9th International Conference on Utility and Cloud Computing","978-1-4503-4616-0","","10.1145/2996890.3007878","https://doi.org/10.1145/2996890.3007878","The application of effective energy management strategies in data centers is often hindered by the substantial conflict between the interests of cloud users and infrastructure owners. As a matter of fact, cloud users require that the service level they are paying for is tightly met, whereas data center owners try to cut down their operational expenses.In this paper, we propose a novel consolidation algorithm that exploits emerging software development paradigms. Our approach enables cloud users to indicate their willingness to apply energy saving mechanisms to some of their virtual resources, hence giving infrastructure managers the ability to apply more efficient workload consolidation and to switch their hardware to very low-power states. The result is an optimal trade-off between energy consumption and performance.","2016","2025-03-14 16:13:12","2025-03-14 16:13:12","","310–315","","","","","","","UCC '16","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Shanghai, China","","","","energy efficiency; consolidation algorithms; green data centers; software development paradigms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJYABHJY","conferencePaper","2024","Chow, Ka-Ho; Deshpande, Umesh; Deenadayalan, Veera; Seshadri, Sangeetha; Liu, Ling","Atlas: Hybrid Cloud Migration Advisor for Interactive Microservices","Proceedings of the Nineteenth European Conference on Computer Systems","979-8-4007-0437-6","","10.1145/3627703.3629587","https://doi.org/10.1145/3627703.3629587","Hybrid cloud provides an attractive solution to microservices for better resource elasticity. A subset of application components can be offloaded from the on-premises cluster to the cloud, where they can readily access additional resources. However, the selection of this subset is challenging because of the large number of possible combinations. A poor choice degrades the application performance, disrupts the critical services, and increases the cost to the extent of making the use of hybrid cloud unviable. This paper presents Atlas, a hybrid cloud migration advisor. Atlas uses a data-driven approach to learn how each user-facing API utilizes different components and their network footprints to drive the migration decision. It learns to accelerate the discovery of high-quality migration plans from millions and offers recommendations with customizable trade-offs among three quality indicators: end-to-end latency of user-facing APIs representing application performance, service availability, and cloud hosting costs. Atlas continuously monitors the application even after the migration for proactive recommendations. Our evaluation shows that Atlas can achieve 21% better API performance (latency) and 11% cheaper cost with less service disruption than widely used solutions.","2024","2025-03-14 16:13:12","2025-03-14 16:13:12","","870–887","","","","","","","EuroSys '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Athens, Greece","","","","placement; microservices; machine learning; API; cyberattacks; hybrid cloud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CTMG9P2","conferencePaper","2019","Mehran, Narges; Kimovski, Dragi; Prodan, Radu","MAPO: A Multi-Objective Model for IoT Application Placement in a Fog Environment","Proceedings of the 9th International Conference on the Internet of Things","978-1-4503-7207-7","","10.1145/3365871.3365892","https://doi.org/10.1145/3365871.3365892","The emergence of the Fog computing paradigm that leverages innetwork virtualized resources raises important challenges in terms of resource and IoT application management in a heterogeneous environment with limited computing resources. In this work, we propose a novel Pareto-based approach for application placement close to the data sources called Multi-objective IoT Application Placement in fOg (MAPO). MAPO models applications based on a finite state machine using three conflicting optimization objectives, completion time, energy consumption, and economic cost, and considering both the computation and communication aspects. In contrast to existing solutions that optimize a single objective, MAPO enables multi-objective energy and cost-aware application placement. To evaluate the quality of the MAPO placements, we created both simulated and real-world testbeds tailored for a set of medical IoT application case studies. Compared to the state-of-the-art approaches, MAPO reduces the economic cost by 28%, while decreasing the energy requirements by 29-64% on average, and improves the completion time by a factor of six.","2019","2025-03-14 16:13:12","2025-03-14 16:13:12","","","","","","","","","IoT '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Bilbao, Spain","","","","energy consumption; Fog computing; IoT application placement; multi-objective optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9FLHHKZ","conferencePaper","2023","Li, Bolun; Zhao, Qidong; Jiao, Shuyin; Liu, Xu","DroidPerf: Profiling Memory Objects on Android Devices","Proceedings of the 29th Annual International Conference on Mobile Computing and Networking","978-1-4503-9990-6","","10.1145/3570361.3592503","https://doi.org/10.1145/3570361.3592503","Optimizing performance inefficiencies in memory hierarchies is well-known for native languages, such as C and C++. There are few studies, however, on exploring memory inefficiencies in Android Runtime (ART). Running in ART, managed languages, such as Java and Kotlin, employ various abstractions, such as runtime support, ahead-of-time (AOT) compilation, and garbage collection (GC), which hide important execution details from the plain source code.In this paper, we develop DroidPerf, a lightweight, object-centric memory profiler for ART, which associates memory inefficiencies with objects created and used in Android apps. With such object-level information, DroidPerf is able to guide locality optimization on memory layouts, access patterns, and allocation patterns. Guided by DroidPerf, we optimize a number of popular Android apps and obtain significant performance gains. Many inefficiencies are confirmed by the code authors and optimization patches are under evaluation for upstreaming. As a practical tool, DroidPerf incurs 32% runtime overhead and 14% memory overhead on average. Furthermore, DroidPerf works in the production environment with off-the-shelf hardware, OS, Dalvik virtual machine, ART, and unmodified Android app source code.","2023","2025-03-14 16:13:12","2025-03-14 16:13:12","","","","","","","","","ACM MobiCom '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Madrid, Spain","","","","performance; profiling; Android; memory inefficiencies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZEIY8ZKR","conferencePaper","2024","Sedlak, Boris; Morichetta, Andrea; Wang, Yuhao; Fei, Yang; Wang, Liang; Dustdar, Schahram; Qu, Xiaobo","SLO-Aware Task Offloading Within Collaborative Vehicle Platoons","Service-Oriented Computing: 22nd International Conference, ICSOC 2024, Tunis, Tunisia, December 3–6, 2024, Proceedings, Part II","978-981-96-0807-2","","10.1007/978-981-96-0808-9_6","https://doi.org/10.1007/978-981-96-0808-9_6","In the context of autonomous vehicles (AVs), offloading is essential for guaranteeing the execution of perception tasks, e.g., mobile mapping or object detection. While existing work on offloading focused extensively on minimizing inter-vehicle networking latency, vehicle platoons (e.g., heavy-duty transport) present numerous other objectives, such as energy efficiency or data quality. To optimize these Service Level Objectives (SLOs) during operation, this work presents a purely Vehicle-to-Vehicle approach (V2V) for collaborative services offloading within a vehicle platoon. By training and using a Bayesian Network (BN), services can proactively decide to offload whenever this promises to improve platoon-wide SLO fulfillment; therefore, vehicles estimate how both sides would be impacted by offloading a service. In particular, this considers resource heterogeneity within the platoon to avoid overloading more restricted devices. We evaluate our approach in a physical setup, where vehicles in a platoon continuously (i.e., every 500 ms) interpret the SLOs of three perception services. Our probabilistic, predictive method shows promising results in handling large AV platoons; within seconds, it detects and resolves SLO violations through offloading.","2024","2025-03-14 16:13:12","2025-03-14 16:13:12","","72–86","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","event-place: Tunis, Tunisia","","","","Microservices; Edge Computing; Bayesian Networks; Intelligent Transportation; Offloading; Service Level Objectives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HT5B85X8","conferencePaper","2017","Hasan, MD Sabbir; Alvares, Frederico; Ledoux, Thomas","GPaaScaler: Green Energy Aware Platform Scaler for Interactive Cloud Application","Proceedings of The10th International Conference on Utility and Cloud Computing","978-1-4503-5149-2","","10.1145/3147213.3147227","https://doi.org/10.1145/3147213.3147227","Recently, smart usage of renewable energy has been a hot topic in the Cloud community. In this vein, we have recently proposed the creation of green energy awareness around Interactive Cloud Applications, but in static amount of underlying resources. This paper adds to previous ones as it considers elastic underlying infrastructure, that is, we propose a PaaS solution which efficiently utilize the elasticity nature at both infrastructure and application levels, by leveraging adaptation in facing to changing condition i.e., workload burst, performance degradation, quality of energy, etc. While applications are adapted by dynamically re-configuring their service level based on performance and/or green energy availability, the infrastructure takes care of addition/removal of resources based on application's resource demand. Both adaptive behaviors are implemented in separated modules and are coordinated in a sequential manner.We validate our approach by extensive experiments and results obtained over Grid'5000 test bed. Results show that, application can reduce significant amount of brown energy consumption by 35% and daily instance hour cost by 37% compared to a baseline approach when green energy aware adaptation is considered.","2017","2025-03-14 16:13:12","2025-03-14 16:13:12","","79–89","","","","","","","UCC '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Austin, Texas, USA","","","","energy consumption; autonomic computing; green it; interactive cloud application; paas; sustainable computing.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GJAPM7NU","conferencePaper","2023","Aldinucci, Marco; Baralis, Elena Maria; Cardellini, Valeria; Colonnelli, Iacopo; Danelutto, Marco; Decherchi, Sergio; Di Modica, Giuseppe; Ferrucci, Luca; Gribaudo, Marco; Iannone, Francesco; Lapegna, Marco; Medic, Doriana; Muscianisi, Giuseppa; Righetti, Francesca; Sciacca, Eva; Tonellotto, Nicola; Tortonesi, Mauro; Trunfio, Paolo; Vardanega, Tullio","A Systematic Mapping Study of Italian Research on Workflows","Proceedings of the SC '23 Workshops of the International Conference on High Performance Computing, Network, Storage, and Analysis","979-8-4007-0785-8","","10.1145/3624062.3624285","https://doi.org/10.1145/3624062.3624285","An entire ecosystem of methodologies and tools revolves around scientific workflow management. They cover crucial non-functional requirements that standard workflow models fail to target, such as interactive execution, energy efficiency, performance portability, Big Data management, and intelligent orchestration in the Computing Continuum. Characterizing and monitoring this ecosystem is crucial to developing an informed view of current and future research directions. This work conducts a systematic mapping study of the Italian workflow research community, analyzing 25 tools and 10 applications from several scientific domains in the context of the ""National Research Centre for HPC, Big Data, and Quantum Computing"" (ICSC). The study aims to outline the main current research directions and determine how they address the critical needs of modern scientific applications. The findings highlight a variegated research ecosystem of tools, with a prominent interest in advanced workflow orchestration and still immature but promising efforts toward energy efficiency.","2023","2025-03-14 16:13:12","2025-03-14 16:13:12","","2065–2076","","","","","","","SC-W '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Denver, CO, USA","","","","Computing Continuum; HPC; Scientific Workflows","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
